qid,question_text,target
3c3b4babc2b6e2aac7fe,Why do I have dreams about having sex with my sisters?,1
411270e82622efae6990,What are Maxwell Hutchinson's major accomplishments as an architect?,0
f8dd147752bfcfe7f667,Why do people feel so guilty?,0
48904d88e45c844db638,Is it wrong to want different callings in life and aim to reach them all?,0
c00d466017b703945ffc,"Even if I wear nice clothes, wear makeup, and at my prettiest, guys still don't notice me. Why is that?",0
e6a43a0c82653395ff68,Could you report someone for no reason?,0
3d5b9a86cc9ce696229e,"Who had the best distribution under Pep, Neuer or Ederson or Valdes?",0
c36877161407eacf4a16,How do apps that ask you to take photos of your receipts to earn / save money work?,0
a56e9d9dc2ddcd6e7740,How do I get a job? Applications are not working?,0
c7a4979dc61f6b8ee5dc,What facts about Mumbai would people not believe unless they come to Bhubaneswar?,0
f9d49937cd4c4fad719a,Why is Quora becoming more of a news feed? I prefer the usual questions and answers from individual authors instead of news channel feeds.,0
3ede4d22014fa1d1648c,Is Dental tourism in India really working?,0
c3c7fb0de5ab031322c3,Do you believe that logo design of a company plays a role in their success?,0
fe40be37affb1947a224,What do you call the role of the soldier who is equipped with a machine gun and provides suppressive fire for the squad?,0
7ef13f0cdb6507172a76,What are examples of educational goals?,0
24bf00e5394f181e92ac,How can Modi manage to cry so often?,0
67aecc1e8058fd98257e,What is the top 3 biggest profits made by Forex traders ever (besides G. Soros)?,0
12469b96ba4bb5360bda,How did the story of Gol D. Roger and Shanks happen?,0
28af14c4e4777ce1273e,Are AAP supporters/leaders hypocrites?,1
67f364003a96ab7b4c7e,Where can I get solutions for NCERT Class 11th Maths?,0
b05c5428a42472fc3f0d,Is the knowledge of imperative programming enough for an engineer?,0
28a45a1711e117224572,Can I get admission in COEP by MP quota?,0
d000a37851c017b1777b,"Is it necessary to sell on Amazon the existence of a Pioneer card, or is it enough to have an account to transfer profits on it?",0
f4cc6ca2c8107c8120fd,Is it bad Iv'e never had a boyfriend?,0
82efa0d715ecdc54175c,Why is truancy considered to be a serious problem?,0
8a0ec70264bf903db5fb,How is the mining engineering branch of VNIT Nagpur?,0
4673ea03d88808237546,Why does discussing moral axioms and highest values with most theists on social media feel like you’re arguing with your inner 13-year-old?,0
af193a2c25a1dc22b057,"Sometimes, at night, I would feel tingly/itchy all over, start breathing heavily/ faster and feel scared/nervous for no reason. Is this a cause for concern?",0
732ea1280f7ee67eab2f,How were The Allied Forces able to conquer German assaults in many battles?,0
93f731404f8e5eaa2ba7,What are the best attractions in Miami for tourists?,0
ea6e9fd9632f26bc87cd,"In my last two long term relationships. The guy always starts dreaming that I cheat on them. My current boyfriend keeps dreaming of me being unfaithful. I would never cheat, but this adds a bit of tension. What am I doing wrong?",0
11bc272fe07c0896b3e5,"If you were to drop an insect from a plane, would it die once it hit the ground?",0
c9a6c5161351b3a499b1,What are the most interesting brand names for fashion and apparel?,0
4a83128bf3b0db0ae5d2,What kind of house do Indian diplomats (Indian Foreign Service officers) get in the host country?,0
16717bb8a0e7f0188785,How do I improve myself in drawing and colouring anime?,0
929946d69c8f6aa422af,Guys how come Ronaldo has so many fans and Messi is not even close?,0
d5aec1949f96b0adae2f,What rock is dated using K-Ar dating?,0
ad3aebf4351882f2b8c5,Is there any practice set for UPSC civil SERVICE exam?,0
89c3959f0f1abc367647,"How would you translate ""فزت و رب الکعبه "" into English? By the Lord of the Kaaba, I achieved salvation.",0
2545e48a21348ad6f5cc,How can the community raise awareness on gun control?,0
180bf8e755b0ef4d3783,Is it possible that any animal species could envolve to develop a human-like inteligence in the near future?,0
5818f332f88cdc2219e1,Can two people of da same age get married?,0
a649f4241d3daaa85b53,Is/was the west and north west of Iraq part of the Levant?,0
a8becf1c416d54090a98,Will common people always idolize a higher class in the post-modern world?,0
eb5b20347121ba602787,How can I as a citizen of India put pressure on the government to introduce police reforms?,0
64c8aeb5f49e4a088fe3,"As a woman with very thin hair, do you go out with or without a wig?",0
bfa02fbad0326e82154f,What are the post retirement opportunities for a railway officer?,0
4a08d9121cfdbe286d08,Why does Quora allow vulgar and liberal questions while delete normal conservative questions?,1
0b8f2a6a62b4f92b551b,How do I know if Quora questions are asked in good faith so that I may answer in good faith too?,0
d669d140607e0e3e9520,What happens if you damage your temporal lobe?,0
08b948339b6f6fb1ad21,Is being black the Holy Grail of genetics?,0
da25df4be61dd933e4b1,What was the most embarrassing moment with a woman?,0
ce6daca4bcbdd979bd99,What do you know about nature?,0
eed0e2cb104050d47fea,Why are guys with girlfriends attracted to me?,0
0a8dec4fb1fbbd6b4089,Can someone with heart murmur play soccer?,0
0de28af74a3189f451a6,"If I download every question with Trump's name in it, will they stop appearing in my feed?",0
bc5b9dc916f8135a0c9c,Can you often win the lottery by selecting random numbers?,0
5b09304cc062f095f92a,How far away are we from having a device like an iPad which is completely portable and able to be used as an IFR panel and safely perform GPS driven instrument flying and approaches?,0
b431d3b1ea26f0d90808,What are some cool facts about the dog breed poodle?,0
6a26488d889391ebcc41,What are some digital pianos/keyboards that have all three pedals?,0
3dad9241cb6be9d01051,Have you ever been fired because of something that was said by someone else that was not true?,0
6221ae72b3799225b14c,Where do I get the bank notes?,0
7e2ca723f57854d448ba,How do I test for certain words in Python?,0
f4b2aa170e18ade6af55,What is the value of things?,0
9b892e440d46b30ae581,Do professional wrestlers have a safe word when competing?,0
dfd871d954c53dbc711c,"Who is Trump's friend, Roger Stone?",0
e0fec27c561ea6b21923,Do all of us have frontal brain asymmetry?,0
06c3a7c9e0cef3f81824,Why do trains sometimes bump and sway on the tracks even though there's no suspension?,0
4f2ca602354bede29882,Whatis extempore?,0
48fdff4695eb0ff556da,What is the best institute to learn Big Data and Hadoop for beginners in Kolkata?,0
2618d248a86b57f5fbdc,Do fat Mexican women like black guys?,1
f479962d1872085fbcd8,What do you think of Hadiya's case? Has India's judiciary lived up to the highest standard required in this case?,0
64aea0b6aa62cc659312,Should a bramhin girl marry bhumihar IAS officer?,0
53c07a0a83f3b8a87303,I love this guy from a village. He can't speak English or Hindi. How do I introduce him to my friends without being embarassed?,0
98d5b4b799e590cc0e3b,"What are RAM and ROM? How are they alike? How are they different? What are EEROM, PROM and EPROM?",0
bd1b570a914c73d0fcc4,What is the most heartbreaking moment in your life?,0
3b8acbdfb28ff7b1f423,What are some famous people from Mexico?,0
bf15e33f71e87d99dac4,How come UP and Bihar end up being so despised?,0
139d4e51521570f367cb,"How do I solve this, A particle at a position R=I+2j+3k is acted upon by a force F=4i+5j+6k. Find the torque experienced by the particle?",0
e8fe5b7d10764fc5e7df,Will the world become a better place or is it all downhill from here?,0
c955d2eb9a0748b4a629,Failed in CA final 5 times. Extremely depressed. What should I do?,0
6fc7a2e97c339959e46b,What may be the business prospects in retail electronics industry?,0
86758a05b8797879ea6c,Where does a bias come from?,0
2be81a5a1a350b521c7f,What should I know about wanting to study philosophy?,0
7a9e7b0c128a76c891e2,What are the true ways to enlarge penis and does it really work?,0
63b472be828d3f89f976,What is Myléne Farmer like to work with or for?,0
1ab5f25e3af38a797c6a,What is oxymoron?,0
e6b7097309178d2bbbf7,Are people with uneven or snaggletooth considered ugly according to the Indian beauty standards?,0
0470e5197eda495b52a4,What does Yoga mean to you?,0
af6acfa4f773b490eca0,Why wasn't the border between Romania and Bulgaria set at the Danube?,0
494f920904130c154bfa,Is it okay not to be a cricket fan in India?,0
fe00475456dbf07d05c0,"Who among present Indian actors/actress don't smoke, drink or do drugs?",0
4e5b22e822de385e6720,"In the Star Trek episode ""Amok Time"", why didn't Spock think of relieving himself by mating with one of the crew?",0
219bf88df23e5a4e3421,Is Trump redefining the office of the presidency as a kakistocracy?,1
2f3748bdb4237fd39539,Which are the cyberwar superpowers?,0
680303762befdc238672,What does it mean when the green dot beside the video icon onfacebook messenger is pulsing?,0
76b655a1c7d3647f4d1c,How can I get details of my DNA? What and where do I submit personal tissue or blood to be analyzed?,0
9e9308d4171809652fac,How long can a person live totally without CD4+ cells?,0
d82bfefd68cfbbc7773e,"What are the good and bad neighborhoods of Omaha, NE?",0
82b2dc1a815dc86bc44d,Why are the Mienh/Iu-Mien people so unrecognized?,0
b9bc1c605282ec04bad0,How good is the University of Mississippi?,0
f36dc04063a31b92ddbe,How can war be eliminated from the earth?,0
d7c19c166b09c75321b6,Why are you smarter than the average bear?,0
d244da525f5c61316e9b,What is the meaning of Alpha design and its applications in finance?,0
5f31594b044e385b2f79,Can you relate to Che Guevara's life?,0
732bb5477c660e92b777,What are the measures that have been adopted to deal with problems of dirty air over cities?,0
625b18fcb41936ec85b2,What are some ways to fund my start up?,0
e0e36bd63bc355069b79,What are the characteristics that define procedural and declarative memory?,0
68f65e2caa726fd209e3,How can I help my dangerously-sick fruitarian friend?,0
b7cc1cd830c527128b46,Will I get a new ID on a cruise if I board when I'm 17 and turn 18 halfway into the cruise?,0
64fdfc82262bf6bb895f,"Who would win, BB-8 vs Wall-E?",0
abc611da893788aaea65,What is considered by far the 'Hamlet' of female roles in a musical?,0
d53fbfd1c7255f688f8f,What are the medicines to kill unborn baby?,1
58fac050f26801a00f72,What are the best romantic Assamese movies?,0
7ce89eed8abd82d04355,How can we speak infront of the public?,0
6b5a7a7698e9905de550,How much time do you spend over 24 hours playing games and social media on all of your devices?,0
d0b8ce7517bbb8fe8cdf,Should spousal support/alimony be revoked?,0
1496795d299a69f87068,"Why do the people of Hong Kong hate me just because I sound like I’m mainland Chinese? I am Taiwanese & when I moved to HK, everyone said rude things to me, they even spit, & refused to take me because they claimed I was from mainland China.",1
a5f248eb5aacff5c4b24,How do I pre-book for a Jio Fiber connection?,0
a09fd2d920fea861eeb3,"What are somethings to say to someone who calls you, ""retarded"" as an insult?",0
1169fe7b802910ff25a4,What skills could a spy teach me?,0
cd95128d82226ffd7b47,"How do I make a strategy and prepare notes by using previous question papers of GATE, ESE, SSC JE?",0
64a8cde1bfd01d71abd8,What is the retirement age for university professors in Turkey? Is there some age relaxation for professors in universities far from urban centres?,0
f991a6a8be01adf42bde,"What would you do if you traveled back in time and found yourself going in to Omaha beach on 6 June, 1944 (D-day)?",0
f72e3583a90b782f8529,What are some good racing game with good story?,0
952db3c9f6f7b02ee9b3,What neurotransmitter activity amount stacks up always?,0
73e39fe95170fdd1bb63,Have you ever regretted not loving someone enough?,0
386ce8f1da11cbcda806,How do you manage your time between anime and class 12 board exams?,0
